source_root,relative_path,extension,size_bytes,relevance_score,matched_keywords,contains_range32,contains_32track,contains_scan_order,contains_heat_load,contains_abaqus,contains_mdb,contains_job,notes
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\teacher_time_history_metrics_report.md,.md,2447,11,cae;track;scan;32track;full;model;lded;thermal;stress,False,True,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\temperature_threshold_history_xge4mm.csv,.csv,17200,9,cae;track;scan;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\time_history_frame_metrics_full.csv,.csv,41545,9,cae;track;scan;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\time_history_frame_metrics_xge4mm.csv,.csv,41451,9,cae;track;scan;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\time_history_frame_metrics_xge6mm.csv,.csv,39179,9,cae;track;scan;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\u_history_xge4mm.csv,.csv,16059,9,cae;track;scan;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\warning_element_mentions.csv,.csv,50,8,cae;track;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\postprocess_teacher_metrics_edge_in_v01\warning_type_summary.csv,.csv,141,8,cae;track;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\strategy_build_manifest.json,.json,25464,25,cae;inp;heat;load;track;scan;32track;full;model;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\strategy_build_report.md,.md,5081,20,cae;inp;heat;load;track;scan;32track;full;model;lded;thermal,False,True,False,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\strategy_order.csv,.csv,2298,12,cae;heat;load;track;scan;32track;full;model;lded,False,False,False,True,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\edge_in\strategy_order.json,.json,8504,21,cae;heat;load;track;scan;32track;full;model;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\boundary_inp_summary.csv,.csv,186,7,cae;inp;track;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\boundary_inp_summary.md,.md,276,7,cae;inp;track;32track;full;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\greedy_maximin_distance_32track_finalcool_v01.jnl,.jnl,27557,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\Job_2D_32track_greedy_maximin_distance_finalcool_v01.inp,.inp,108040,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\Job_2D_32track_greedy_maximin_distance_finalcool_v01_sequential_run_manifest.json,.json,1627,11,cae;inp;track;scan;32track;full;model;lded,False,True,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\Job_2D_32track_greedy_maximin_distance_finalcool_v01_sequential_run_report.md,.md,1488,8,cae;inp;track;scan;32track;full;model;lded,False,True,False,False,False,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\strategy_build_manifest.json,.json,27092,25,cae;inp;heat;load;track;scan;32track;full;model;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\strategy_build_report.md,.md,1816,20,cae;inp;heat;load;track;scan;32track;full;model;lded;thermal,False,True,False,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\strategy_order.csv,.csv,2298,12,cae;heat;load;track;scan;32track;full;model;lded,False,False,False,True,False,False,False,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\greedy_maximin_distance\strategy_order.json,.json,8896,22,cae;inp;heat;load;track;scan;32track;full;model;lded,False,True,True,True,False,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_batch_cleanup_dryrun_file_list.csv,.csv,114021,14,cae;abaqus;inp;jnl;track;scan;32track;full;model;generation;lded,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_batch_cleanup_dryrun_report.md,.md,68998,14,cae;abaqus;inp;jnl;track;scan;32track;full;model;generation;lded,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_batch_cleanup_file_list.csv,.csv,113716,14,cae;abaqus;inp;jnl;track;scan;32track;full;model;generation;lded,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_batch_cleanup_report.md,.md,67471,14,cae;abaqus;inp;jnl;track;scan;32track;full;model;generation;lded,False,True,True,False,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_001\Job_2D_32track_method_c_mc_extra_001_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_001\method_c_mc_extra_001_32track_finalcool_v01.jnl,.jnl,27527,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_002\Job_2D_32track_method_c_mc_extra_002_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_002\method_c_mc_extra_002_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_003\Job_2D_32track_method_c_mc_extra_003_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_003\method_c_mc_extra_003_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_004\Job_2D_32track_method_c_mc_extra_004_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_004\method_c_mc_extra_004_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_005\Job_2D_32track_method_c_mc_extra_005_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_005\method_c_mc_extra_005_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_006\Job_2D_32track_method_c_mc_extra_006_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_006\method_c_mc_extra_006_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_007\Job_2D_32track_method_c_mc_extra_007_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_007\method_c_mc_extra_007_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_008\Job_2D_32track_method_c_mc_extra_008_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_008\method_c_mc_extra_008_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_009\Job_2D_32track_method_c_mc_extra_009_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_009\method_c_mc_extra_009_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_010\Job_2D_32track_method_c_mc_extra_010_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_010\method_c_mc_extra_010_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_011\Job_2D_32track_method_c_mc_extra_011_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_011\method_c_mc_extra_011_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_012\Job_2D_32track_method_c_mc_extra_012_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_012\method_c_mc_extra_012_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_013\Job_2D_32track_method_c_mc_extra_013_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_013\method_c_mc_extra_013_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_014\Job_2D_32track_method_c_mc_extra_014_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_014\method_c_mc_extra_014_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_015\Job_2D_32track_method_c_mc_extra_015_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_015\method_c_mc_extra_015_32track_finalcool_v01.jnl,.jnl,27545,16,cae;jnl;heat;load;track;scan;32track;full;model;lded,False,True,False,True,False,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_full\method_c_teacher_batch_extra20_v01\mc_extra_016\Job_2D_32track_method_c_mc_extra_016_v01.inp,.inp,108028,9,cae;abaqus;inp;track;32track;full;model;generate;lded,False,True,False,True,True,False,True,supporting source or documentation
