n,jnl_path,line,matched_tokens,snippet
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,84,mdb.models,"0081: mdb.models['Model-1'].sketches['__profile__'].linearPattern(angle1=0.0, angle2=
0082:     90.0, geomList=(mdb.models['Model-1'].sketches['__profile__'].geometry[9],
0083:     ), number1=13, number2=1, spacing1=0.002, spacing2=0.0056, vertexList=())
0084: mdb.models['Model-1'].sketches['__profile__'].Line(point1=(-0.014,
0085:     0.000528883202001452), point2=(0.0139999999832362, 0.000528883202001452))
0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,86,mdb.models,"0083:     ), number1=13, number2=1, spacing1=0.002, spacing2=0.0056, vertexList=())
0084: mdb.models['Model-1'].sketches['__profile__'].Line(point1=(-0.014,
0085:     0.000528883202001452), point2=(0.0139999999832362, 0.000528883202001452))
0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity=
0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint("
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,88,mdb.models,"0085:     0.000528883202001452), point2=(0.0139999999832362, 0.000528883202001452))
0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity=
0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,89,mdb.models,"0086: mdb.models['Model-1'].sketches['__profile__'].HorizontalConstraint(
0087:     addUndoState=False, entity=
0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,91,mdb.models,"0088:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,92,mdb.models,"0089: mdb.models['Model-1'].sketches['__profile__'].PerpendicularConstraint(
0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[30], entity2="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,93,mdb.models,"0090:     addUndoState=False, entity1=
0091:     mdb.models['Model-1'].sketches['__profile__'].geometry[5], entity2=
0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[30], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,95,mdb.models,"0092:     mdb.models['Model-1'].sketches['__profile__'].geometry[22])
0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[30], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,96,mdb.models,"0093: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[30], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[31], entity2="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,97,mdb.models,"0094:     addUndoState=False, entity1=
0095:     mdb.models['Model-1'].sketches['__profile__'].vertices[30], entity2=
0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[31], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,99,mdb.models,"0096:     mdb.models['Model-1'].sketches['__profile__'].geometry[5])
0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[31], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[22], entity2="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,100,mdb.models,"0097: mdb.models['Model-1'].sketches['__profile__'].CoincidentConstraint(
0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[31], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[22], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[2], textPoint=("
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,101,mdb.models,"0098:     addUndoState=False, entity1=
0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[31], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[22], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[2], textPoint=(
0104:     -0.0142345088869333, -0.000941411579027772), value=0.002)"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,102,mdb.models,"0099:     mdb.models['Model-1'].sketches['__profile__'].vertices[31], entity2=
0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[22], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[2], textPoint=(
0104:     -0.0142345088869333, -0.000941411579027772), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces="
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,103,mdb.models,"0100:     mdb.models['Model-1'].sketches['__profile__'].geometry[3])
0101: mdb.models['Model-1'].sketches['__profile__'].DistanceDimension(entity1=
0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[22], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[2], textPoint=(
0104:     -0.0142345088869333, -0.000941411579027772), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,105,mdb.models,"0102:     mdb.models['Model-1'].sketches['__profile__'].geometry[22], entity2=
0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[2], textPoint=(
0104:     -0.0142345088869333, -0.000941411579027772), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,106,mdb.models,"0103:     mdb.models['Model-1'].sketches['__profile__'].geometry[2], textPoint=(
0104:     -0.0142345088869333, -0.000941411579027772), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].Material(name='SS316L For AM')"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,107,mdb.models,"0104:     -0.0142345088869333, -0.000941411579027772), value=0.002)
0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].Material(name='SS316L For AM')
0110: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,108,mdb.models,"0105: mdb.models['Model-1'].parts['part_plate'].PartitionFaceBySketch(faces=
0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].Material(name='SS316L For AM')
0110: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,
0111:     table=((14.0, 20.0), (16.0, 100.0), (17.0, 200.0), (19.0, 400.0), (21.5,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,109,mdb.models,"0106:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].Material(name='SS316L For AM')
0110: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,
0111:     table=((14.0, 20.0), (16.0, 100.0), (17.0, 200.0), (19.0, 400.0), (21.5,
0112:     600.0), (24.0, 800.0), (26.5, 1000.0), (29.0, 1200.0), (31.0, 1375.0), ("
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,110,mdb.models,"0107:     '[#1 ]', ), ), sketch=mdb.models['Model-1'].sketches['__profile__'])
0108: del mdb.models['Model-1'].sketches['__profile__']
0109: mdb.models['Model-1'].Material(name='SS316L For AM')
0110: mdb.models['Model-1'].materials['SS316L For AM'].Conductivity(dependencies=0,
0111:     table=((14.0, 20.0), (16.0, 100.0), (17.0, 200.0), (19.0, 400.0), (21.5,
0112:     600.0), (24.0, 800.0), (26.5, 1000.0), (29.0, 1200.0), (31.0, 1375.0), (
0113:     29.0, 1400.0), (29.0, 1723.0), (29.0, 3000.0)), temperatureDependency=ON,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,115,mdb.models,"0112:     600.0), (24.0, 800.0), (26.5, 1000.0), (29.0, 1200.0), (31.0, 1375.0), (
0113:     29.0, 1400.0), (29.0, 1723.0), (29.0, 3000.0)), temperatureDependency=ON,
0114:     type=ISOTROPIC)
0115: mdb.models['Model-1'].materials['SS316L For AM'].Density(dependencies=0,
0116:     distributionType=UNIFORM, fieldName='', table=((7980.0, 20.0), (7950.0,
0117:     100.0), (7920.0, 200.0), (7860.0, 400.0), (7800.0, 600.0), (7740.0, 800.0),
0118:     (7680.0, 1000.0), (7620.0, 1200.0), (7580.0, 1375.0), (7450.0, 1400.0), ("
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,120,mdb.models,"0117:     100.0), (7920.0, 200.0), (7860.0, 400.0), (7800.0, 600.0), (7740.0, 800.0),
0118:     (7680.0, 1000.0), (7620.0, 1200.0), (7580.0, 1375.0), (7450.0, 1400.0), (
0119:     7300.0, 1723.0), (7200.0, 3000.0)), temperatureDependency=ON)
0120: mdb.models['Model-1'].materials['SS316L For AM'].setValues(description=
0121:     'Material property of AISI Type 316L Steel in Additive Manufacturing\n')
0122: mdb.models['Model-1'].materials['SS316L For AM'].Elastic(dependencies=0,
0123:     moduli=LONG_TERM, noCompression=OFF, noTension=OFF, table=((208000000000.0,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,122,mdb.models,"0119:     7300.0, 1723.0), (7200.0, 3000.0)), temperatureDependency=ON)
0120: mdb.models['Model-1'].materials['SS316L For AM'].setValues(description=
0121:     'Material property of AISI Type 316L Steel in Additive Manufacturing\n')
0122: mdb.models['Model-1'].materials['SS316L For AM'].Elastic(dependencies=0,
0123:     moduli=LONG_TERM, noCompression=OFF, noTension=OFF, table=((208000000000.0,
0124:     0.3, 20.0), (202000000000.0, 0.3, 100.0), (194000000000.0, 0.3, 200.0), (
0125:     178000000000.0, 0.3, 400.0), (162000000000.0, 0.3, 600.0), (142000000000.0,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,130,mdb.models,"0127:     15000000000.0, 0.3, 1375.0), (100000000.0, 0.3, 1400.0), (10000000.0, 0.3,
0128:     1723.0), (1000000.0, 0.3, 3000.0)), temperatureDependency=ON, type=
0129:     ISOTROPIC)
0130: mdb.models['Model-1'].materials['SS316L For AM'].Expansion(dependencies=0,
0131:     table=((1.48e-05, 20.0), (1.6e-05, 100.0), (1.68e-05, 200.0), (1.78e-05,
0132:     400.0), (1.87e-05, 600.0), (1.96e-05, 800.0), (2.02e-05, 1000.0), (
0133:     2.08e-05, 1200.0), (2.15e-05, 1375.0), (2.2e-05, 1400.0), (2.2e-05,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,136,mdb.models,"0133:     2.08e-05, 1200.0), (2.15e-05, 1375.0), (2.2e-05, 1400.0), (2.2e-05,
0134:     1723.0), (2.2e-05, 3000.0)), temperatureDependency=ON, type=ISOTROPIC,
0135:     userSubroutine=OFF, zero=0.0)
0136: mdb.models['Model-1'].materials['SS316L For AM'].LatentHeat(table=((256000.0,
0137:     1375.0, 1400.0), ))
0138: mdb.models['Model-1'].materials['SS316L For AM'].setValues(materialIdentifier=
0139:     '')"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,138,mdb.models,"0135:     userSubroutine=OFF, zero=0.0)
0136: mdb.models['Model-1'].materials['SS316L For AM'].LatentHeat(table=((256000.0,
0137:     1375.0, 1400.0), ))
0138: mdb.models['Model-1'].materials['SS316L For AM'].setValues(materialIdentifier=
0139:     '')
0140: mdb.models['Model-1'].materials['SS316L For AM'].Plastic(dataType=HALF_CYCLE,
0141:     dependencies=0, extrapolation=CONSTANT, hardening=ISOTROPIC,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,140,mdb.models,"0137:     1375.0, 1400.0), ))
0138: mdb.models['Model-1'].materials['SS316L For AM'].setValues(materialIdentifier=
0139:     '')
0140: mdb.models['Model-1'].materials['SS316L For AM'].Plastic(dataType=HALF_CYCLE,
0141:     dependencies=0, extrapolation=CONSTANT, hardening=ISOTROPIC,
0142:     numBackstresses=1, rate=OFF, scaleStress=None, staticRecovery=OFF,
0143:     strainRangeDependency=OFF, table=((580000000.0, 0.0, 20.0), (530000000.0,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,149,mdb.models,"0146:     1000.0), (30000000.0, 0.0, 1200.0), (2000000.0, 0.0, 1375.0), (10000.0,
0147:     0.0, 1400.0), (5000.0, 0.0, 1723.0), (1000.0, 0.0, 3000.0)),
0148:     temperatureDependency=ON)
0149: mdb.models['Model-1'].materials['SS316L For AM'].SpecificHeat(dependencies=0,
0150:     law=CONSTANTVOLUME, table=((450.0, 20.0), (480.0, 100.0), (505.0, 200.0), (
0151:     540.0, 400.0), (570.0, 600.0), (600.0, 800.0), (635.0, 1000.0), (670.0,
0152:     1200.0), (700.0, 1375.0), (750.0, 1400.0), (760.0, 1723.0), (800.0,"
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,154,mdb.models,"0151:     540.0, 400.0), (570.0, 600.0), (600.0, 800.0), (635.0, 1000.0), (670.0,
0152:     1200.0), (700.0, 1375.0), (750.0, 1400.0), (760.0, 1723.0), (800.0,
0153:     3000.0)), temperatureDependency=ON)
0154: mdb.models['Model-1'].HomogeneousSolidSection(material='SS316L For AM', name=
0155:     'property_section_all', thickness=None)
0156: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0157:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
12,E:\Projects\RL-LAM-ScanOpt\cae_model\12track_full\sanity_base\12track_sanity_base.jnl,156,mdb.models,"0153:     3000.0)), temperatureDependency=ON)
0154: mdb.models['Model-1'].HomogeneousSolidSection(material='SS316L For AM', name=
0155:     'property_section_all', thickness=None)
0156: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0157:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0158:     '[#fffffff ]', ), ), name='section_all')
0159: mdb.models['Model-1'].parts['part_plate'].SectionAssignment(offset=0.0,"
